name,link
Nexxoft,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nexxoftinfotel/NI15
Neycer India,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/neycerindia/NIL
NFL,https://www.moneycontrol.com/india/stockpricequote/fertilisers/nationalfertilizers/NF06
NG Industries,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/ngindustries/NGI
NGL Fine Chem,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/nglfinechem/NGL
NHC Foods,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/nhcfoods/MSE
NHPC,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/nhpc/N07
NI ETF Nifty IT,https://www.moneycontrol.com/india/stockpricequote/nietfniftyit/nipponindiaetfniftyit/NIE01
NI15,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/ni15/NI18
NIBE,https://www.moneycontrol.com/india/stockpricequote/textilessyntheticsilk/nibeltd/KF
Nicco Corp,https://www.moneycontrol.com/india/stockpricequote/cablespowerothers/niccocorporation/NC06
Nicco Parks,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niccoparkresorts/NPR01
Nicco Uco Fin,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/niccoucofinancialservices/NUF
Nidhi Granites,https://www.moneycontrol.com/india/stockpricequote/trading/nidhigranites/NG01
Nidhi Polyester,https://www.moneycontrol.com/india/stockpricequote/trading/nidhipolyesters/NP11
NIEHF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nipponindiaequityhybridfun/NIEHS54284
NIEHF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nipponindiaequityhybridfun/NIEHS54283
NIEHF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nipponindiaequityhybridfun/NIEHS54282
NIEHF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nipponindiaequityhybridfun/NIEHS54281
NIESF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nipponindiaequitysavingsfu/NIESS54284
NIESF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nipponindiaequitysavingsfu/NIESS54283
NIESF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nipponindiaequitysavingsfu/NIESS54280
NIESF,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nipponindiaequitysavingsfu/NIESS54281
NIESN5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nipponindiaetfsensexnext5/NETFS54274
Nifty 100,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nifty100/CNX03
NIFTY 100 LIQ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nifty100liq15/NIF9
NIFTY 200,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nifty200/NIF02
Nifty 50 ,https://www.moneycontrol.com/india/stockpricequote/nifty50/nifty50/N50
NIFTY 50 USD,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nifty50usd/NIF06
Nifty 500 ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nifty500/CNX02
Nifty Auto,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftyauto/CNX04
NIFTY COMM,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftycommodities/NIF04
NIFTY CONS,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftyconsumption/NIF03
NIFTY CPSE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftycpse/NIF07
NIFTY DIV OPPS ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftydivopps50/NIF01
Nifty Energy ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftyenergy/CNX05
NIFTY FIN SER,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftyfinancialservice/NIF05
Nifty FMCG,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftyfmcg/CNX06
Nifty Growth,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftygrowthsectors15/NGS
Nifty Infra,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftyinfrastructure/CNX07
Nifty IT ,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/niftyit/CNX
Nifty Media,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftymedia/CNX09
Nifty Metal ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftymetal/CNX08
Nifty Midcap ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftymidcap100/CNX01
NIFTY MIDCAP 15,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftymidcap150/SPB20
Nifty Midcap 50,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftymidcap50/NM02
NIFTY MIDSML 40,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftymidsml400/SPB50
Nifty MNC ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftymnc/CNX10
NIFTY NEXT 50,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftynext50/NIF
Nifty Pharma ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftypharma/CNX11
Nifty PSE,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftypse/CNX12
Nifty PSU Bank,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftypsubank/CNX13
NIFTY PVT BANK,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftyprivatebank/SPB19
Nifty Realty ,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftyrealty/CNX14
Nifty Service,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftyservicessector/CNX15
NIFTY SMLCAP 10,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftysmallcap100/SPB21
NIFTY SMLCAP 25,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftysmlcap250/SPB51
NIFTY SMLCAP 50,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/niftysmlcap50/SPB49
Nifty50 Val 20,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nifty50value20/NV01
Nihar Info,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/niharinfoglobal/NIG
Nihon Nirmaan,https://www.moneycontrol.com/india/stockpricequote/cementmini/nihonnirmaan/NNL
Nihonirman,https://www.moneycontrol.com/india/stockpricequote/cementmini/nihonnirmaan/NN
NIIT,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/niit/NII
Nijjer Agro,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/nijjeragroproducts/NAP
Nikhil Adhesive,https://www.moneycontrol.com/india/stockpricequote/chemicals/nikhiladhesives/NA01
NIKKEI,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nikkei225/NIK
Nikki Global,https://www.moneycontrol.com/india/stockpricequote/financegeneral/nikkiglobalfinance/NGF
Niks Technology,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/nikstechnology/NT01
Nikumbh Dairy,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/nikumbhdairyproducts/NDP
Nila Infra,https://www.moneycontrol.com/india/stockpricequote/nilainfra/nilainfrastructures/NHI
Nilachal Refra,https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/nilachalrefractories/I
Nile,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/nile/N01
Nilkamal,https://www.moneycontrol.com/india/stockpricequote/plastics/nilkamal/NP08
Nilkanth Engine,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/nilkanthengineering/NEL01
Nilsin Ultrache,https://www.moneycontrol.com/india/stockpricequote/chemicals/nilsinultrachem/NUL01
Nimbus,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/nimbus/N51
Nimbus Foods,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nimbusfoodsindustries/NFI01
Nimbus Ind,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/nimbusindustries/NI07
Nimbus Projects,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nimbusprojects/NCJ
NINtec SYSTEMS ,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/nintecsystems/NSL04
Nippon,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nipponlifeindiaassetmanagement/RNL
Nippon ETF Ba,https://www.moneycontrol.com/india/stockpricequote/nipponetfba/nipponindiaetfbankbees/BAM02
Nippon ETF Gold,https://www.moneycontrol.com/india/stockpricequote/nipponetfgold/nipponindiaetfgoldbees/GBE
Nippon ETF Ha,https://www.moneycontrol.com/india/stockpricequote/nipponetfha/nipponindiaetfhangsengbees/BMF01
Nippon ETF Ni,https://www.moneycontrol.com/india/stockpricequote/nipponetfni/nipponindiaetfniftybees/NBE01
Nippon ETF NV,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/nipponindiaetfnv20/RMF06
Nippon ETF PS,https://www.moneycontrol.com/india/stockpricequote/nipponetfps/nipponindiaetfpsubankbees/BMF
Niraj Cement,https://www.moneycontrol.com/india/stockpricequote/cement/nirajcementstructurals/NCS02
Niraj Ispat,https://www.moneycontrol.com/india/stockpricequote/miningminerals/nirajispatindustries/NII03
Niraj Petrochem,https://www.moneycontrol.com/india/stockpricequote/chemicals/nirajpetrochemicals/NPL
Nirajpetro,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/nirajpetro/NP12
Nirav Comm,https://www.moneycontrol.com/india/stockpricequote/trading/niravcommercial/NC04
Nirlon,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nirlon/N02
Nirma,https://www.moneycontrol.com/india/stockpricequote/detergents/nirma/N
Nirmal Metal,https://www.moneycontrol.com/india/stockpricequote/electricals/nirmalmetalfabricators/NMF
Nirman Cement,https://www.moneycontrol.com/india/stockpricequote/cementmini/nirmancement/NC07
Nirup Synchrome,https://www.moneycontrol.com/india/stockpricequote/dyespigments/nirupsynchrome/NS04
Niryat Sam,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/niryatsamapparels/NSA01
Nisha Synthetic,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/nishasynthetics/NSL01
Nishant Paper,https://www.moneycontrol.com/india/stockpricequote/paper/nishantpapermills/NPM
Nishtha Finance,https://www.moneycontrol.com/india/stockpricequote/financegeneral/nishthafinanceinvestmentindia/NFI02
Nissan Copper,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/nissancopper/NC9
Nisu Fincap Ltd,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/nisufincap/NFL
Nitco,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/nitco/N52
Nitin Castings,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/nitincastings/NAG
Nitin Fire Prot,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nitinfireprotectionindustries/NFP01
Nitin Spinners,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/nitinspinners/NS12
Nitiraj Enginee,https://www.moneycontrol.com/india/stockpricequote/engineering/nitirajengineers/NE09
Nitta Gelatin,https://www.moneycontrol.com/india/stockpricequote/chemicals/nittagelatinindia/NGI04
Nivaka Fashions,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nivakafashionslimited/BTSYN54220
Nivi Trading,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nivitrading/NTL
Nivyah Infra,https://www.moneycontrol.com/india/stockpricequote/electricals/nivyahinfrastructuretelecomservices/SVE
Niwas Spinning,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/niwasspinningmills/NSM01
Niyogin Fintech,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/niyoginfintechltd/MGF03
NK Industries,https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/nkindustries/NKI
NLC India,https://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/nlcindia/NLC
NMDC,https://www.moneycontrol.com/india/stockpricequote/miningminerals/nmdc/NMD02
NMDC FPO,https://www.moneycontrol.com/india/stockpricequote/miningminerals/nmdcfpo/N09
Noble Bros Impe,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/noblebrothersimpex/NBI
Noble Explochem,https://www.moneycontrol.com/india/stockpricequote/chemicals/nobleexplochem/NE03
Noble Polymers,https://www.moneycontrol.com/india/stockpricequote/plastics/noblepolymers/NP15
NOCIL,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/nocil/NOC02
Noel Agritech,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/noelagritech/NA02
Noesis Ind,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/noesisindustries/MVL02
Noida Medicare,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/noidamedicare/NM
Noida Toll,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/noidatollbridgecompany/NTB
Norben Tea,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/norbenteaexports/NTE
Norris Medicine,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/norrismedicines/NM01
Nortech,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/nortechindia/NI09
North Eastern,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/northeasterncarryingcorporation/NEC01
North Star Gems,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/northstargems/NSG
Northern Proj,https://www.moneycontrol.com/india/stockpricequote/trading/northernproject/NPL01
Northern Spirit,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/northernspirits/NS14
Northgate Com,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/northgatecomtech/NCT
Northland Sugar,https://www.moneycontrol.com/india/stockpricequote/sugar/northlandsugarcomplex/NSC01
Northlink Fisc,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/northlinkfiscalcapitalservices/NFC01
Northsug,https://www.moneycontrol.com/india/stockpricequote/sugar/northlandsugarcompany/NSC
Nouritrans Exim,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/nouritransexim/NE10
Nouveau Global,https://www.moneycontrol.com/india/stockpricequote/trading/nouveauglobalventures/NF04
Nova Electro,https://www.moneycontrol.com/india/stockpricequote/consumergoodselectronic/novaelectromagnetics/NEM
Nova Intl,https://www.moneycontrol.com/india/stockpricequote/bearings/novainternational/NI10
Nova Iron,https://www.moneycontrol.com/india/stockpricequote/steelspongeiron/novaironsteel/NIS
Nova Publicat,https://www.moneycontrol.com/india/stockpricequote/financegeneral/novapublicationsindia/SSB
Nova Pumech,https://www.moneycontrol.com/india/stockpricequote/plastics/novapumech/NP10
Nova Steels,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/novasteelsindia/NSI01
Nova Surgikos,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/novasurgikos/NSL03
Nova Udyog Ltd,https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/novaudyog/NUL
NovaGold Petro,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/novagoldpetroresources/NP14
Novartis India,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/novartisindia/NI01
Novateor Labs,https://www.moneycontrol.com/india/stockpricequote/labslifesciencesservices/novateorresearchlaboratories/NRL
Novopan,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/novopanindia/NI11
NPBET,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/npbet/NPBET12978
NPR Finance,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/nprfinance/NPR
NR Agarwal,https://www.moneycontrol.com/india/stockpricequote/paper/nragarwalindustries/NRA
NR Intl,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/nrinternational/NRI
NRB Bearings,https://www.moneycontrol.com/india/stockpricequote/bearings/nrbbearings/NRB
NRB Industrial,https://www.moneycontrol.com/india/stockpricequote/bearings/nrbindustrialbearings/NRB01
NRC,https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/nrc/NRC
NRS Textile,https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/nrstextilemills/NRS
Nse midcap,https://www.moneycontrol.com/india/stockpricequote/nsemidcap/jrniftyindex/JNI
NSL,https://www.moneycontrol.com/india/stockpricequote/steelcrhrstrips/nsl/NSL
NSL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/netripplessoftwarelimited/NETRI54211
